e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z,c_r_w
-0.31,0.648,-0.132,-0.598,0.296,0.519,0.534,0.034,0.604,0.102,-0.512,0.486,0.657,0.264,-0.328,2.188,0.076,-0.003,-0.721,-0.003,0.693
-0.378,0.654,-0.137,-0.567,0.304,0.545,0.538,0.034,0.603,0.102,-0.513,0.486,0.659,0.258,-0.34,2.184,0.056,-0.015,-0.72,-0.011,0.694
-0.284,0.632,-0.134,-0.577,0.292,0.531,0.547,0.033,0.603,0.102,-0.517,0.485,0.658,0.254,-0.36,2.185,0.03,-0.011,-0.722,-0.003,0.692
-0.146,0.615,-0.115,-0.577,0.307,0.554,0.517,0.031,0.602,0.102,-0.519,0.48,0.661,0.251,-0.37,2.186,0.005,-0.009,-0.723,0.0,0.691
-0.012,0.602,-0.096,-0.58,0.306,0.58,0.484,0.032,0.602,0.102,-0.519,0.482,0.66,0.252,-0.364,2.185,-0.019,-0.002,-0.717,-0.002,0.697
0.057,0.604,-0.085,-0.568,0.306,0.594,0.481,0.032,0.6,0.102,-0.528,0.469,0.663,0.248,-0.351,2.185,-0.043,-0.013,-0.716,-0.003,0.698
0.053,0.606,-0.086,-0.558,0.312,0.585,0.499,0.036,0.597,0.104,-0.61,0.26,0.745,0.076,-0.333,2.181,-0.057,-0.004,-0.716,-0.001,0.698
0.045,0.611,-0.088,-0.572,0.301,0.596,0.476,-0.092,0.635,0.113,-0.572,0.391,0.699,0.174,-0.321,2.19,-0.059,-0.007,-0.713,0.004,0.701
0.048,0.607,-0.087,-0.572,0.301,0.599,0.473,-0.259,0.642,0.133,-0.554,0.497,0.597,0.301,-0.317,2.2,-0.05,-0.019,-0.707,-0.003,0.707
0.049,0.607,-0.087,-0.568,0.302,0.599,0.477,-0.42,0.675,0.168,-0.496,0.598,0.515,0.362,-0.332,2.196,-0.03,-0.027,-0.705,-0.011,0.708
0.048,0.607,-0.086,-0.569,0.297,0.603,0.474,-0.374,0.651,0.161,-0.571,0.505,0.575,0.295,-0.357,2.195,-0.001,-0.02,-0.706,-0.019,0.708
0.047,0.607,-0.086,-0.569,0.297,0.606,0.47,-0.251,0.627,0.145,-0.542,0.507,0.596,0.306,-0.364,2.196,0.029,-0.01,-0.707,-0.018,0.707
0.047,0.606,-0.086,-0.564,0.298,0.609,0.471,-0.081,0.607,0.127,-0.529,0.494,0.625,0.294,-0.356,2.19,0.06,0.001,-0.715,-0.021,0.699
0.049,0.607,-0.084,-0.559,0.306,0.613,0.467,0.021,0.606,0.11,-0.509,0.494,0.652,0.267,-0.339,2.194,0.081,0.001,-0.71,-0.026,0.703
0.054,0.605,-0.087,-0.579,0.284,0.634,0.427,0.084,0.605,0.099,-0.483,0.525,0.657,0.243,-0.315,2.19,0.096,-0.011,-0.706,-0.031,0.708
0.035,0.606,-0.091,-0.654,0.077,0.736,0.157,0.078,0.602,0.103,-0.492,0.499,0.668,0.251,-0.301,2.186,0.1,-0.008,-0.712,-0.029,0.701
-0.151,0.639,-0.106,-0.59,0.216,0.643,0.438,0.074,0.604,0.103,-0.499,0.494,0.671,0.239,-0.302,2.194,0.097,0.0,-0.71,-0.023,0.704
-0.322,0.654,-0.135,-0.575,0.288,0.503,0.578,0.074,0.604,0.102,-0.499,0.496,0.669,0.238,-0.315,2.192,0.088,-0.011,-0.714,-0.019,0.7
-0.331,0.647,-0.102,-0.518,0.347,0.563,0.543,0.073,0.601,0.102,-0.501,0.498,0.669,0.232,-0.345,2.184,0.074,-0.009,-0.712,-0.021,0.701
-0.225,0.623,-0.109,-0.588,0.307,0.537,0.522,0.072,0.602,0.102,-0.505,0.496,0.669,0.227,-0.373,2.182,0.046,-0.006,-0.719,-0.003,0.695
-0.08,0.609,-0.096,-0.564,0.331,0.57,0.497,0.073,0.602,0.103,-0.504,0.49,0.673,0.23,-0.386,2.168,0.013,0.026,-0.724,0.027,0.689
