e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z
-0.0030000000000000027,-0.0010000000000000009,0.0040000000000000036,0.003,0.578,0.811,0.089,0.0030000000000000027,0.0020000000000000018,0.007999999999999993,-0.012,-0.489,-0.859,0.149,-0.033,-0.007000000000000117,-0.01100000000000001,0.003000000000000001,0.022000000000000002,0.004
0.0010000000000000009,-0.0010000000000000009,0.0030000000000000027,0.005,0.58,0.809,0.094,0.01999999999999999,0.020000000000000018,0.063,-0.066,-0.389,-0.898,0.193,-0.016,0.005999999999999783,-0.01200000000000001,0.004,-0.006,0.004000000000000002
0.0010000000000000009,0.0,0.0,0.004,0.579,0.81,0.093,0.026999999999999996,0.020000000000000018,0.126,-0.074,-0.531,-0.812,0.229,-0.008999999999999994,0.01100000000000012,-0.015000000000000013,-0.011000000000000001,-0.001,-0.008000000000000002
0.0,0.0,0.0,0.003,0.579,0.81,0.093,0.014000000000000012,0.03599999999999992,0.09899999999999998,-0.025,-0.647,-0.732,0.215,0.0,0.0040000000000000036,-0.00599999999999995,-0.006,-0.002999999999999999,-0.004999999999999999
-0.0010000000000000009,0.0,0.0,0.002,0.577,0.812,0.092,-0.013000000000000012,0.0040000000000000036,0.025000000000000022,0.003,-0.67,-0.719,0.184,0.009999999999999995,0.0,0.0030000000000000027,-0.002,-0.004,-0.001
0.0,0.0,0.0010000000000000009,0.002,0.575,0.813,0.092,-0.021999999999999992,-0.04499999999999993,-0.059,0.018,-0.616,-0.771,0.16,0.021999999999999992,0.0009999999999998899,0.0009999999999999454,-0.002,0.002999999999999999,-0.006
0.0,0.0,0.0,0.003,0.576,0.812,0.092,-0.024999999999999994,-0.02100000000000002,-0.11699999999999999,0.01,-0.581,-0.8,0.149,0.02500000000000001,0.001000000000000334,0.0030000000000000027,0.001,-0.002,-0.002
0.0,0.0010000000000000009,-0.0010000000000000009,0.003,0.576,0.812,0.091,-0.020000000000000004,-0.01200000000000001,-0.11400000000000002,-0.019,-0.56,-0.814,0.152,0.028999999999999998,-0.0050000000000003375,0.0020000000000000018,0.018,0.004,-0.015
0.0,0.0,0.0010000000000000009,0.006,0.576,0.812,0.094,0.0010000000000000009,-0.006000000000000005,-0.06299999999999999,-0.058,-0.546,-0.818,0.171,0.033,-0.0029999999999996696,0.0,-0.012,0.004,-0.011
0.0,0.0040000000000000036,0.00399999999999999,-0.006,0.543,0.835,0.095,-0.0010000000000000009,-0.0010000000000000009,0.006999999999999992,-0.056,-0.549,-0.818,0.162,0.024,-0.001000000000000334,-0.0050000000000000044,-0.008,-0.011,0.009999999999999998
-0.015,0.016000000000000014,0.049,-0.03,0.428,0.894,0.13,0.0010000000000000009,0.0010000000000000009,0.0030000000000000027,-0.058,-0.542,-0.824,0.158,0.011999999999999997,0.0,-0.003999999999999948,0.009999999999999998,-0.005000000000000001,0.0010000000000000009
-0.0020000000000000018,0.018000000000000016,0.12300000000000003,-0.011,0.593,0.789,0.16,0.0,0.0,0.0010000000000000009,-0.059,-0.541,-0.824,0.158,0.005999999999999998,0.0030000000000001137,0.00599999999999995,-0.011,-0.0010000000000000009,0.006
0.018000000000000002,0.01100000000000001,0.08999999999999997,0.023,0.665,0.738,0.11,0.0,0.0,-0.0010000000000000009,-0.061,-0.543,-0.822,0.16,-0.0029999999999999957,-0.004999999999999893,0.015000000000000013,-0.003,0.0020000000000000018,0.004
-0.0010000000000000009,-0.015000000000000013,-0.04199999999999998,0.01,0.618,0.78,0.096,0.0,-0.0010000000000000009,0.0010000000000000009,-0.06,-0.541,-0.823,0.161,-0.016,-0.002000000000000224,0.016000000000000014,0.004,0.0019999999999999983,-0.002
0.0020000000000000018,-0.020000000000000018,-0.10300000000000001,0.03,0.598,0.796,0.087,0.0,0.0,0.0,-0.06,-0.54,-0.824,0.161,-0.021,-0.0019999999999997797,0.0050000000000000044,0.012,0.006000000000000002,-0.004
-0.0050000000000000044,-0.01100000000000001,-0.114,0.031,0.586,0.806,0.081,-0.0010000000000000009,0.0,0.0010000000000000009,-0.058,-0.538,-0.825,0.162,-0.024,-0.0009999999999998899,-0.0030000000000000027,0.002,0.006999999999999999,-0.006999999999999999
-0.0020000000000000018,-0.0030000000000000027,-0.03899999999999999,0.022,0.59,0.8,0.102,0.0020000000000000018,0.0,0.0,-0.057,-0.534,-0.828,0.159,-0.029,0.0,-0.007000000000000006,-0.009,0.009000000000000001,0.0010000000000000009
0.0,0.0,0.0040000000000000036,0.021,0.579,0.81,0.092,0.0010000000000000009,0.0030000000000000027,0.009000000000000008,-0.076,-0.472,-0.862,0.171,-0.027999999999999997,-0.0030000000000001137,-0.0050000000000000044,-0.007,0.0,0.013999999999999999
0.0010000000000000009,-0.0010000000000000009,0.001999999999999988,0.021,0.578,0.81,0.095,0.023999999999999994,0.018000000000000016,0.061,-0.091,-0.338,-0.921,0.172,-0.013999999999999999,-0.0009999999999998899,-0.0050000000000000044,0.009000000000000001,-0.004,0.013000000000000001
0.0,0.0,0.0,0.02,0.578,0.81,0.093,0.044,0.02200000000000002,0.15,-0.062,-0.538,-0.81,0.223,-0.0040000000000000036,0.006999999999999673,-0.0030000000000000027,0.001,-0.004,0.002
